"match (certainty/distance)",lng-IV,lng-CAMPOP,lat-IV,lat-CAMPOP
"MOLLINGTON -> MOLLINGTON, OXFORDSHIRE (100 / 3.1mi)",52.16,-1.31,52.124053587578,-1.35541040216876
"MORDEN -> MORDEN, SURREY (100 / 3.5mi)",51.43,-0.15,51.3922611159837,-0.204209087978958
"MORETON SAY -> MORETON SAY, SHROPSHIRE (100 / 5.3mi)",52.96,-2.46,52.9062874750724,-2.55157052835344
"MORLAND -> MORLAND, WESTMORLAND (100 / 18mi)",54.7,-2.21,54.5965131290988,-2.62352933048779
"MORPETH -> MORPETH, NORTHUMBERLAND (100 / 21.4mi)",55.23,-1.16,55.1675391501188,-1.69055782765315
"MORTON -> MORTON, DERBYSHIRE (100 / 7.4mi)",53.2,-1.25,53.1366601025933,-1.39270740436501
"MORTON -> MORTON, LINCOLNSHIRE (100 / 5.7mi)",52.85,-0.26,52.8024960158778,-0.372348353493966
"MOULTON -> MOULTON, LINCOLNSHIRE (100 / 5.2mi)",52.81,0.06,52.798762707122,-0.062762889836094
"MOULTON -> MOULTON, NORTHAMPTONSHIRE (100 / 4.1mi)",52.33,-0.78,52.2903424395839,-0.852570098986927
"MUNDHAM -> MUNDHAM, NORFOLK (100 / 8.3mi)",52.65,1.45,52.5304600873028,1.42616236361471
"MUNSLOW -> MUNSLOW, SHROPSHIRE (100 / 2mi)",52.51,-2.68,52.4852555121646,-2.70653537704607
"MURSLEY -> MURSLEY, BUCKINGHAMSHIRE (100 / 4.1mi)",51.98,-0.73,51.949460141643,-0.812422431642811
"NASH -> NASH, BUCKINGHAMSHIRE (100 / 2.4mi)",52.01,-0.81,51.99907396529,-0.863333200177608
"NASSINGTON -> NASSINGTON, NORTHAMPTONSHIRE (100 / 3.5mi)",52.55,-0.35,52.553068824684,-0.433154325026464
"NAVESTOCK -> NAVESTOCK, ESSEX (100 / 2.9mi)",51.7,0.26,51.6630400488915,0.225937675086996
"NEATH -> NEATH, GLAMORGANSHIRE (100 / 8.1mi)",51.78,-3.78,51.6631025452728,-3.80539839190366
"NETTLETON -> NETTLETON, LINCOLNSHIRE (100 / 7.5mi)",53.55,-0.18,53.4867796872261,-0.326943292693481
"NEWBOLD -> NEWBOLD, LEICESTERSHIRE (100 / 4.6mi)",52.8,-1.31,52.7674008769811,-1.40659365227867
"NEWBOTTLE -> NEWBOTTLE, DURHAM (100 / 16.4mi)",54.86,-1.06,54.8577738987978,-1.4722252307995
"NEWBURY -> NEWBURY, BERKSHIRE (100 / 4.5mi)",51.46,-1.28,51.4010044132847,-1.32314933126071
"NEWCASTLE -> NEWCASTLE, CARMARTHENSHIRE (100 / 8.9mi)",52.15,-4.36,52.0390775597964,-4.46702428015624
"NEWCASTLE -> NEWCASTLE, GLAMORGANSHIRE (100 / 6.4mi)",51.6,-3.6,51.5085279263325,-3.58266625136871
"NEWENDEN -> NEWENDEN, KENT (100 / 1.8mi)",51,0.58,51.0158686069737,0.613802610043416
"NEWENT -> NEWENT, GLOUCESTERSHIRE (100 / 4.5mi)",51.93,-2.3,51.9304612546887,-2.40463323824367
"NEWICK -> NEWICK, SUSSEX (100 / 0.8mi)",50.98,0.03,50.9692937708092,0.023335693790188
"NEWLAND -> NEWLAND, GLOUCESTERSHIRE (100 / 3.5mi)",51.81,-2.6,51.786017914671,-2.672421229955
"NEWPORT -> NEWPORT, ESSEX (100 / 42.4mi)",52,1.21,51.984619276069,0.213070212720633
"NEWPORT -> NEWPORT, HAMPSHIRE (100 / 0.3mi)",50.7,-1.3,50.6996436140675,-1.29368504039177
"NEWPORT -> NEWPORT, MONMOUTHSHIRE (100 / 4.4mi)",51.65,-3.03,51.5891389516109,-2.99642897950207
"NEWPORT -> NEWPORT, PEMBROKESHIRE (100 / 9.2mi)",52.11,-4.68,52.0150741822695,-4.83145211075513
"NEWPORT -> NEWPORT, SHROPSHIRE (100 / 3.6mi)",52.8,-2.31,52.7689239547197,-2.37815441332351
"NEWTON -> NEWTON, CAMBRIDGESHIRE (100 / 3mi)",52.16,0.06,52.1221469969825,0.095080451626387
"NEWTON -> NEWTON, SHROPSHIRE (100 / 1.8mi)",52.46,-2.81,52.4382101966615,-2.83213131805115
"NEWTOWN -> NEWTOWN, HAMPSHIRE (100 / 1.1mi)",50.73,-1.4,50.714322149978,-1.40342042658667
"NORMANTON -> NORMANTON, DERBYSHIRE (100 / 6.8mi)",52.96,-1.36,52.8984012377591,-1.48675067588896
"NORMANTON -> NORMANTON, YORKSHIRE WEST RIDING (100 / 11mi)",53.75,-1.16,53.6998121371281,-1.41525014591028
"NORTHAMPTON -> NORTHAMPTON, NORTHAMPTONSHIRE (100 / 4.7mi)",52.28,-0.81,52.2381362454315,-0.896427839105274
"NORTHOP -> NORTHOP, FLINTSHIRE (100 / 9.5mi)",53.3,-2.96,53.2081195026566,-3.12971360912813
"NORTHWICH -> NORTHWICH, CHESHIRE (100 / 9.6mi)",53.36,-2.35,53.2609724994526,-2.51413778100513
"NORTHWOLD -> NORTHWOLD, NORFOLK (100 / 3.3mi)",52.56,0.61,52.5641429354887,0.530837976451323
"NORTON -> NORTON, DURHAM (100 / 13.5mi)",54.61,-0.98,54.5924751391575,-1.3163287028988
"NORWOOD -> NORWOOD, MIDDLESEX (100 / 4.7mi)",51.53,-0.28,51.4936778030148,-0.371231541264206
"NUNEATON -> NUNEATON, WARWICKSHIRE (100 / 6.5mi)",52.61,-1.41,52.5227828660977,-1.46765239821607
"NUTFIELD -> NUTFIELD, SURREY (100 / 0.6mi)",51.25,-0.13,51.2419906488161,-0.125801462323962
"NUTLEY -> NUTLEY, SUSSEX (100 / 1.2mi)",51.05,0.06,51.0323342581025,0.054990490364622
"OCKBROOK -> OCKBROOK, DERBYSHIRE (100 / 8.7mi)",53.01,-1.23,52.9170935897908,-1.3713153775429
"ODIHAM -> ODIHAM, HAMPSHIRE (100 / 4.2mi)",51.28,-0.85,51.2541818604836,-0.938837560004156
"OFFERTON -> OFFERTON, CHESHIRE (100 / 6.1mi)",53.45,-2,53.3964568011114,-2.11715485965428
"OLDBURY -> OLDBURY, SHROPSHIRE (100 / 3.9mi)",52.48,-1.93,52.5031345983403,-2.01493268481036
"OLDHAM -> OLDHAM, LANCASHIRE (100 / 8.8mi)",53.61,-1.93,53.543160085855,-2.11402817792954
"ORFORD -> ORFORD, SUFFOLK (100 / 9.8mi)",52.23,1.6,52.0946111408546,1.53376096767917
"ORMSKIRK -> ORMSKIRK, LANCASHIRE (100 / 10.6mi)",53.68,-2.71,53.567358466654,-2.88599229612117
"ORPINGTON -> ORPINGTON, KENT (100 / 1.2mi)",51.38,0.13,51.3794999911432,0.102691727186603
"ORTON -> ORTON, WESTMORLAND (100 / 14.6mi)",54.55,-2.25,54.4681911332302,-2.58435931074846
"ORWELL -> ORWELL, CAMBRIDGESHIRE (100 / 1.9mi)",52.15,-0.05,52.1357911784426,-0.011024409662268
"OSGODBY -> OSGODBY, LINCOLNSHIRE (100 / 7mi)",53.46,-0.23,53.4198762992531,-0.385490104616564
"OSWESTRY -> OSWESTRY, SHROPSHIRE (100 / 5.2mi)",52.93,-3.01,52.8593383730557,-3.05566445825318
"OTFORD -> OTFORD, KENT (100 / 1.5mi)",51.33,0.21,51.31221046991,0.190636518646736
"OTLEY -> OTLEY, YORKSHIRE WEST RIDING (100 / 12.5mi)",53.96,-1.4,53.9057705397656,-1.69328474748371
"OUNDLE -> OUNDLE, NORTHAMPTONSHIRE (100 / 3.2mi)",52.46,-0.4,52.4808338288816,-0.467381244647943
"OVER -> OVER, CAMBRIDGESHIRE (100 / 0.8mi)",52.31,0,52.3179697085381,0.012157086992574
"OVER -> OVER, CHESHIRE (100 / 7.3mi)",53.26,-2.41,53.1916902080391,-2.54473620496213
"OVERTON -> OVERTON, HAMPSHIRE (100 / 3.7mi)",51.28,-1.2,51.2439635534425,-1.26296840406012
"OXBOROUGH -> OXBOROUGH, NORFOLK (100 / 2mi)",52.6,0.61,52.5828928906483,0.572852109656496
"PADBURY -> PADBURY, BUCKINGHAMSHIRE (100 / 3.6mi)",52,-0.88,51.9720968838211,-0.951216210419277
"PADSTOW -> PADSTOW, CORNWALL (100 / 12.1mi)",50.71,-5.01,50.5414311065211,-4.93884666682906
"PALGRAVE -> PALGRAVE, SUFFOLK (100 / 6.3mi)",52.45,1.15,52.3634000205233,1.1058413671497
"PANFIELD -> PANFIELD, ESSEX (100 / 2.4mi)",51.93,0.5,51.899524476674,0.52562370640001
"PAPPLEWICK -> PAPPLEWICK, NOTTINGHAMSHIRE (100 / 7.4mi)",53.11,-1.03,53.0541320996493,-1.18271266181304
"PAPWORTH EVERARD -> PAPWORTH EVERARD, CAMBRIDGESHIRE (100 / 0.4mi)",52.25,-0.13,52.247050244431,-0.122618845456096
"PARTNEY -> PARTNEY, LINCOLNSHIRE (100 / 5.4mi)",53.26,0.18,53.1937158912852,0.109720668399733
"PASTON -> PASTON, NORTHAMPTONSHIRE (100 / 4.5mi)",52.58,-0.16,52.6053956850221,-0.257457019937041
"PAULTON -> PAULTON, SOMERSET (100 / 3.7mi)",51.33,-2.58,51.3072032338335,-2.50360310086726
"PECKHAM -> PECKHAM, SURREY (100 / 4.6mi)",51.5,0.01,51.4730464342362,-0.086987295550667
"PEDMORE -> PEDMORE, WORCESTERSHIRE (100 / 5.7mi)",52.46,-2,52.4370752329557,-2.13110286681819
"PENDLEBURY -> PENDLEBURY, LANCASHIRE (100 / 4.8mi)",53.53,-2.21,53.5137622681263,-2.32372819837642
"PENDLETON -> PENDLETON, LANCASHIRE (100 / 6.2mi)",53.58,-2.25,53.4921340797278,-2.28567153016196
"PENRITH -> PENRITH, CUMBERLAND (100 / 17.1mi)",54.76,-2.36,54.6635159530418,-2.75327380309867
"PERTENHALL -> PERTENHALL, BEDFORDSHIRE (100 / 0.8mi)",52.28,-0.43,52.2762341376864,-0.412251634904415
"PETERSFIELD -> PETERSFIELD, HAMPSHIRE (100 / 5mi)",51.05,-0.85,51.0037434989668,-0.937406436169965
"PETERSHAM -> PETERSHAM, SURREY (100 / 4.6mi)",51.48,-0.21,51.446715426368,-0.301278738713252
"PETT -> PETT, SUSSEX (100 / 1.1mi)",50.88,0.65,50.8944271239844,0.661628481077476
"PETWORTH -> PETWORTH, SUSSEX (100 / 3.1mi)",51.01,-0.55,50.9863040222693,-0.61008746178499
"PEWSEY -> PEWSEY, WILTSHIRE (100 / 3mi)",51.35,-1.7,51.3379320358713,-1.76642764650422
"PICKERING -> PICKERING, YORKSHIRE NORTH RIDING (100 / 10.7mi)",54.3,-0.53,54.2457968050308,-0.777515136537338
"PICKWELL -> PICKWELL, LEICESTERSHIRE (100 / 7mi)",52.75,-0.7,52.6943775138936,-0.838891392500339
"PILKINGTON -> PILKINGTON, LANCASHIRE (100 / 8.3mi)",53.63,-2.16,53.5573701590531,-2.32126780677643
"PILSLEY -> PILSLEY, DERBYSHIRE (100 / 8mi)",53.3,-1.48,53.235959245954,-1.64097004993693
"PINCHBECK -> PINCHBECK, LINCOLNSHIRE (100 / 7.5mi)",52.9,-0.05,52.8136139039344,-0.158686063800984
"PINNER -> PINNER, MIDDLESEX (100 / 4.2mi)",51.63,-0.3,51.5945523087021,-0.378857596427654
"PINXTON -> PINXTON, DERBYSHIRE (100 / 8.6mi)",53.15,-1.13,53.0956362197268,-1.31680979076366
"PIRTON -> PIRTON, HERTFORDSHIRE (100 / 2.2mi)",52,-0.31,51.9715871975105,-0.331812223172766
"PLAISTOW -> PLAISTOW, ESSEX (100 / 3.7mi)",51.53,0.11,51.5314881794578,0.024549884752664
"PLEASLEY -> PLEASLEY, DERBYSHIRE (100 / 8.2mi)",53.21,-1.06,53.1726836120973,-1.24711296969707
"PLUCKLEY -> PLUCKLEY, KENT (100 / 2.2mi)",51.16,0.71,51.1749297468847,0.754927912661543
"PLUMTREE -> PLUMTREE, NOTTINGHAMSHIRE (100 / 7.7mi)",52.95,-0.93,52.8918190117234,-1.0873399528838
"POCKLINGTON -> POCKLINGTON, YORKSHIRE EAST RIDING (100 / 12.3mi)",54,-0.5,53.9305460691884,-0.77856967269349
"POLESWORTH -> POLESWORTH, WARWICKSHIRE (100 / 3.4mi)",52.66,-1.58,52.6168699687469,-1.616947911737
"PONTEFRACT -> PONTEFRACT, YORKSHIRE WEST RIDING (100 / 11.7mi)",53.76,-1.05,53.6915707032291,-1.31089630397005
"PORCHESTER -> PORCHESTER, HAMPSHIRE (100 / 2.9mi)",50.88,-1.11,50.8384772573737,-1.1170620014683
"PORLOCK -> PORLOCK, SOMERSET (100 / 3.9mi)",51.23,-3.68,51.2087594044644,-3.59670678234684
"POTTON -> POTTON, BEDFORDSHIRE (100 / 2.7mi)",52.16,-0.25,52.1276750924006,-0.214026325077271
"PREES -> PREES, SHROPSHIRE (100 / 85.5mi)",52.96,-4.71,52.8967529597332,-2.66011258802596
"PRESCOT -> PRESCOT, LANCASHIRE (100 / 10.1mi)",53.53,-2.63,53.4282162641619,-2.80521765483002
"PRESTBURY -> PRESTBURY, CHESHIRE (100 / 8.6mi)",53.36,-1.98,53.2892842607997,-2.15056701106375
"PRESTON CAPES -> PRESTON CAPES, NORTHAMPTONSHIRE (100 / 6.3mi)",52.25,-1.05,52.1893752586196,-1.16138769531654
"PRESTWICH -> PRESTWICH, LANCASHIRE (100 / 8.5mi)",53.61,-2.13,53.5294173520251,-2.28656603600932
"PRESTWOLD -> PRESTWOLD, LEICESTERSHIRE (100 / 8.1mi)",52.85,-0.98,52.7875056988025,-1.14465227737331
"PRESTWOOD -> PRESTWOOD, STAFFORDSHIRE (100 / 7mi)",52.53,-2.06,52.4729765556683,-2.19890103755605
"PRITTLEWELL -> PRITTLEWELL, ESSEX (100 / 3.8mi)",51.58,0.78,51.5490730194666,0.705545853341347
"PUDSEY -> PUDSEY, YORKSHIRE WEST RIDING (100 / 11.6mi)",53.86,-1.4,53.7960009903105,-1.66325120012635
"PULBOROUGH -> PULBOROUGH, SUSSEX (100 / 3.9mi)",51,-0.45,50.9588114138172,-0.510566965409669
"PURLEIGH -> PURLEIGH, ESSEX (100 / 3.4mi)",51.73,0.7,51.6869249769125,0.662408171492025
"PURTON -> PURTON, WILTSHIRE (100 / 2.9mi)",51.61,-1.81,51.5877488140985,-1.86814608675391
"PUTNEY -> PUTNEY, SURREY (100 / 5.2mi)",51.5,-0.11,51.4632981528403,-0.215898050268597
"QUATFORD -> QUATFORD, SHROPSHIRE (100 / 1.5mi)",52.51,-2.35,52.5136148977613,-2.38637373407752
"QUENDON -> QUENDON, ESSEX (100 / 1.8mi)",51.98,0.21,51.9538011389476,0.204013554082234
"RABY CASTLE -> RABY CASTLE, DURHAM (100 / 15.1mi)",54.63,-1.43,54.591029530619,-1.80155304436266
"RADFORD -> RADFORD, NOTTINGHAMSHIRE (100 / 7.9mi)",53.03,-1.03,52.9602423915323,-1.17925827490449
"RADLEY -> RADLEY, BERKSHIRE (100 / 5.3mi)",51.71,-1.11,51.6870578948785,-1.22730013527613
"RADSTOCK -> RADSTOCK, SOMERSET (100 / 3.7mi)",51.33,-2.51,51.2933754149812,-2.44788705161295
"RADWAY -> RADWAY, WARWICKSHIRE (100 / 5.6mi)",52.18,-1.36,52.1298197274836,-1.46357903929921
"RADWINTER -> RADWINTER, ESSEX (100 / 2.7mi)",52.05,0.33,52.0106724685941,0.339100625719273
"RAGLEY -> RAGLEY, WARWICKSHIRE (100 / 9.1mi)",52.25,-1.7,52.1980069423196,-1.89642038047063
"RAINFORD -> RAINFORD, LANCASHIRE (100 / 10mi)",53.61,-2.63,53.5001268223796,-2.78740432799533
"RAINHAM -> RAINHAM, ESSEX (100 / 2.8mi)",51.55,0.23,51.5183259754468,0.190571456112426
"RAINHAM -> RAINHAM, KENT (100 / 2.4mi)",51.38,0.56,51.3629193009717,0.609130963639103
"RAMSBURY -> RAMSBURY, WILTSHIRE (100 / 2.6mi)",51.46,-1.55,51.4426358043959,-1.60473908252523
"RAMSEY -> RAMSEY, HUNTINGDONSHIRE (100 / 3.6mi)",52.41,-0.05,52.4480749683343,-0.107417842801223
"RAMSGATE -> RAMSGATE, KENT (100 / 2.8mi)",51.35,1.36,51.3335952789778,1.41947022036573
"RAUNDS -> RAUNDS, NORTHAMPTONSHIRE (100 / 1.8mi)",52.36,-0.5,52.3456437422159,-0.535260211993949
"RAWMARSH -> RAWMARSH, YORKSHIRE WEST RIDING (100 / 9.3mi)",53.5,-1.13,53.4593477940412,-1.34451712088321
"RAYLEIGH -> RAYLEIGH, ESSEX (100 / 3.8mi)",51.63,0.66,51.5863736800798,0.605723339478651
"RECULVER -> RECULVER, KENT (100 / 1.6mi)",51.38,1.16,51.3783597199376,1.19781766825161
"REDGRAVE -> REDGRAVE, SUFFOLK (100 / 6.6mi)",52.45,1.06,52.3615025701274,1.00113123652567
"REDMARSHALL -> REDMARSHALL, DURHAM (100 / 14.2mi)",54.6,-1.05,54.5844497305337,-1.40392493078408
"REDRUTH -> REDRUTH, CORNWALL (100 / 19.9mi)",50.48,-5.46,50.2331067595605,-5.22756742711923
"REPTON -> REPTON, DERBYSHIRE (100 / 6.1mi)",52.91,-1.46,52.8398231634849,-1.55054981758719
"RICHMOND -> RICHMOND, SURREY (100 / 5mi)",51.5,-0.21,51.4607958934997,-0.308616100077259
"RINGMER -> RINGMER, SUSSEX (100 / 1.1mi)",50.91,0.06,50.8939814929894,0.054443200923298
"RINGWOOD -> RINGWOOD, HAMPSHIRE (100 / 2.4mi)",50.88,-1.78,50.8467614631813,-1.79442343553057
"RIPLEY -> RIPLEY, DERBYSHIRE (100 / 6.6mi)",53.11,-1.28,53.0511178780482,-1.40673939086226
"RIPLEY -> RIPLEY, SURREY (100 / 5.4mi)",51.35,-0.4,51.2991333461634,-0.493526100578994
"RIPLEY -> RIPLEY, YORKSHIRE WEST RIDING (100 / 11.8mi)",54.06,-1.28,54.0398769558265,-1.5678178417813
"ROCHDALE -> ROCHDALE, LANCASHIRE (100 / 6.8mi)",53.68,-2.03,53.6172629017238,-2.15841547104251
"ROCHFORD -> ROCHFORD, ESSEX (100 / 3.7mi)",51.61,0.78,51.5823121487201,0.706437362162937
"ROCKINGHAM -> ROCKINGHAM, NORTHAMPTONSHIRE (100 / 4.1mi)",52.56,-0.66,52.5162303674491,-0.724368009231766
"ROGATE -> ROGATE, SUSSEX (100 / 4.2mi)",51.05,-0.78,51.0079012489363,-0.850238355947372
"ROTHBURY -> ROTHBURY, NORTHUMBERLAND (100 / 23.1mi)",55.36,-1.33,55.3090181142996,-1.91059751092141
"ROTHERFIELD -> ROTHERFIELD, SUSSEX (100 / 2.5mi)",51.08,0.2,51.0460331996663,0.218440499541459
"ROWINGTON -> ROWINGTON, WARWICKSHIRE (100 / 7.7mi)",52.36,-1.53,52.3211658029441,-1.70211869781401
"ROWLEY REGIS -> ROWLEY REGIS, STAFFORDSHIRE (100 / 5.1mi)",52.53,-1.95,52.4838076669948,-2.04465669013121
"ROYSTON -> ROYSTON, YORKSHIRE WEST RIDING (100 / 9.2mi)",53.65,-1.25,53.5977902398974,-1.45635377905026
"ROYTON -> ROYTON, LANCASHIRE (100 / 8mi)",53.63,-1.96,53.5661893419676,-2.12189616303976
"RUFFORD -> RUFFORD, NOTTINGHAMSHIRE (100 / 6.9mi)",53.21,-0.88,53.1755108671811,-1.03550609937437
"RUGBY -> RUGBY, WARWICKSHIRE (100 / 7.7mi)",52.46,-1.15,52.3727660919639,-1.26247738639079
"RUGELEY -> RUGELEY, STAFFORDSHIRE (100 / 4.1mi)",52.81,-1.88,52.7606717694886,-1.93526228252388
"RUSHDEN -> RUSHDEN, NORTHAMPTONSHIRE (100 / 2.2mi)",52.31,-0.56,52.2886378339132,-0.597298168777796
"RUSPER -> RUSPER, SUSSEX (100 / 1.9mi)",51.15,-0.28,51.1227472751609,-0.279259598143394
"RYE -> RYE, SUSSEX (100 / 5mi)",50.88,0.71,50.9505563150956,0.734494693237694
"SADDINGTON -> SADDINGTON, LEICESTERSHIRE (100 / 5.8mi)",52.56,-0.91,52.5199797021789,-1.03147658134896
"SALE -> SALE, CHESHIRE (100 / 9.1mi)",53.51,-2.15,53.4249930462735,-2.31968407876718
"SALEHURST -> SALEHURST, SUSSEX (100 / 4mi)",50.98,0.4,50.9909970323088,0.491269457928573
"SALFORD -> SALFORD, LANCASHIRE (100 / 7.6mi)",53.56,-2.11,53.4880580704855,-2.25113032566996
"SALFORD PRIORS -> SALFORD PRIORS, WARWICKSHIRE (100 / 7.6mi)",52.16,-1.71,52.1572131803939,-1.88839043367943
"SALTFLEET -> SALTFLEET, LINCOLNSHIRE (100 / 5.7mi)",53.5,0.23,53.4218407899958,0.186505142678482
"SANDON -> SANDON, STAFFORDSHIRE (100 / 5.3mi)",52.93,-2.01,52.862872422546,-2.06964963438877
"SANDOWN -> SANDOWN, HAMPSHIRE (100 / 2mi)",50.63,-1.13,50.6525429765965,-1.15888924678534
"SANDWICH -> SANDWICH, KENT (100 / 2.6mi)",51.28,1.28,51.2749424163555,1.33946301738696
"SAUL -> SAUL, GLOUCESTERSHIRE (100 / 4.5mi)",51.78,-2.26,51.7819806905584,-2.36508698280267
"SAWLEY -> SAWLEY, DERBYSHIRE (100 / 7mi)",52.96,-1.2,52.8777044947367,-1.29943223001718
"SAWSTON -> SAWSTON, CAMBRIDGESHIRE (100 / 2.6mi)",52.15,0.13,52.121438915424,0.171491928485157
"SCALBY -> SCALBY, YORKSHIRE EAST RIDING (100 / 9.4mi)",53.81,-0.51,53.7549206810959,-0.719466482099742
"SCARBOROUGH -> SCARBOROUGH, YORKSHIRE NORTH RIDING (100 / 13.1mi)",54.36,-0.1,54.2838088836365,-0.396517504552735
"SCREVETON -> SCREVETON, NOTTINGHAMSHIRE (100 / 6.7mi)",53.01,-0.76,52.9831429688698,-0.915917455892802
"SEABOROUGH -> SEABOROUGH, SOMERSET (100 / 11.5mi)",50.96,-3.01,50.8502291547688,-2.81100896975941
"SEAFORD -> SEAFORD, SUSSEX (100 / 1.2mi)",50.76,0.08,50.7718998457253,0.10132204065933
"SEAL -> SEAL, KENT (100 / 1.4mi)",51.31,0.23,51.2906947130957,0.222220547249241
"SEAMER -> SEAMER, YORKSHIRE NORTH RIDING (100 / 12.3mi)",54.3,-0.16,54.2360915524063,-0.444243316288969
"SEDGLEY -> SEDGLEY, STAFFORDSHIRE (100 / 4.1mi)",52.56,-2.03,52.5404962768599,-2.12291842150176
"SELBY -> SELBY, YORKSHIRE WEST RIDING (100 / 12.2mi)",53.86,-0.8,53.7839702080933,-1.06945651717031
"SELSEY -> SELSEY, SUSSEX (100 / 1.7mi)",50.76,-0.8,50.7369187113558,-0.78833673493319
"SETTLE -> SETTLE, YORKSHIRE WEST RIDING (100 / 11.6mi)",54.11,-2,54.0688756182421,-2.2767880649842
"SHALFORD -> SHALFORD, ESSEX (100 / 2.6mi)",51.96,0.46,51.935018361556,0.50633334149848
"SHAP -> SHAP, WESTMORLAND (100 / 16.1mi)",54.65,-2.33,54.5314382518294,-2.67538156286646
"SHARNFORD -> SHARNFORD, LEICESTERSHIRE (100 / 7.1mi)",52.61,-1.2,52.5228478674436,-1.28866539507723
"SHEERNESS -> SHEERNESS, KENT (100 / 2.7mi)",51.46,0.71,51.4393609167994,0.762460817594793
"SHEFFIELD -> SHEFFIELD, YORKSHIRE WEST RIDING (100 / 9.1mi)",53.43,-1.26,53.3833592456912,-1.46601475755842
"SHELSWELL -> SHELSWELL, OXFORDSHIRE (100 / 4.3mi)",52.01,-1.03,51.9736858262134,-1.11289069050549
"SHELTON -> SHELTON, STAFFORDSHIRE (100 / 7.8mi)",53.1,-2.05,53.0189251619247,-2.18195664157746
"SHENFIELD -> SHENFIELD, ESSEX (100 / 2mi)",51.66,0.33,51.632048050839,0.318493456072483
"SHENLEY -> SHENLEY, BUCKINGHAMSHIRE (100 / 3.2mi)",52.05,-0.73,52.0225034487359,-0.789121922603831
"SHERE -> SHERE, SURREY (100 / 4.5mi)",51.23,-0.36,51.2191286046826,-0.463018491913958
"SHERIFF HUTTON -> SHERIFF HUTTON, YORKSHIRE NORTH RIDING (100 / 10.5mi)",54.15,-0.76,54.0882874153637,-0.996466451584242
"SHERINGTON -> SHERINGTON, BUCKINGHAMSHIRE (100 / 2.8mi)",52.15,-0.68,52.1122706090473,-0.701492733147065
"SHILDON -> SHILDON, DURHAM (100 / 13.8mi)",54.66,-1.3,54.6346654418711,-1.64275240644375
"SHILTON -> SHILTON, WARWICKSHIRE (100 / 8.5mi)",52.56,-1.3,52.4557246177641,-1.40721358335122
"SHIPLEY -> SHIPLEY, YORKSHIRE WEST RIDING (100 / 13.7mi)",53.9,-1.46,53.8342834839641,-1.7764037218809
"SHIPTON -> SHIPTON, SHROPSHIRE (100 / 7.4mi)",52.63,-2.63,52.5235381876421,-2.64579025952618
"SHIPTON -> SHIPTON, YORKSHIRE NORTH RIDING (100 / 10.3mi)",54.06,-0.91,54.0236520888959,-1.1568343517417
"SHOREHAM -> SHOREHAM, KENT (100 / 1.6mi)",51.35,0.21,51.3330279574044,0.184541845139098
"SHORNE -> SHORNE, KENT (100 / 0.9mi)",51.41,0.45,51.4129946711698,0.429698917400563
"SHOTTON -> SHOTTON, DURHAM (100 / 13.3mi)",54.65,-1.1,54.6222148567783,-1.43000710576228
"SHREWSBURY -> SHREWSBURY, SHROPSHIRE (100 / 4.1mi)",52.76,-2.71,52.7076494144078,-2.75459525941976
"SHRIVENHAM -> SHRIVENHAM, BERKSHIRE (100 / 4.5mi)",51.61,-1.55,51.6000303915204,-1.65378378818585
"SILEBY -> SILEBY, LEICESTERSHIRE (100 / 20.7mi)",52.8,-0.63,52.7309000500125,-1.11215834612411
"SILSDEN -> SILSDEN, YORKSHIRE WEST RIDING (100 / 12.2mi)",53.98,-1.66,53.9142061218018,-1.93827979955469
"SIMPSON -> SIMPSON, BUCKINGHAMSHIRE (100 / 2.7mi)",52.05,-0.68,52.0171866024843,-0.71423319282207
"SINGLETON -> SINGLETON, SUSSEX (100 / 2.9mi)",50.95,-0.73,50.9100726291836,-0.752486080598523
"SKEGBY -> SKEGBY, NOTTINGHAMSHIRE (100 / 7.9mi)",53.2,-1.1,53.1436440319937,-1.26509748143073
"SKELMERSDALE -> SKELMERSDALE, LANCASHIRE (100 / 10.1mi)",53.65,-2.63,53.5473523713977,-2.80376511177765
"SKELTON -> SKELTON, YORKSHIRE NORTH RIDING (100 / 11.6mi)",54.05,-0.86,54.0019369704471,-1.13421372871454
"SKIPTON -> SKIPTON, YORKSHIRE WEST RIDING (100 / 13.7mi)",54.03,-1.7,53.9624219853797,-2.01606305832216
"SLAUGHAM -> SLAUGHAM, SUSSEX (100 / 3.1mi)",51.08,-0.18,51.0382724182644,-0.207962689353538
"SLEAFORD -> SLEAFORD, LINCOLNSHIRE (100 / 7.1mi)",53.05,-0.26,52.9996905955197,-0.40893680465857
"SMARDEN -> SMARDEN, KENT (100 / 1.2mi)",51.15,0.66,51.1493284083286,0.687101787155647
"SMEETH -> SMEETH, KENT (100 / 9.5mi)",51.08,0.75,51.1183312290538,0.959589933176309
"SNAPE -> SNAPE, SUFFOLK (100 / 10.6mi)",52.33,1.56,52.1806026798675,1.50188976327338
"SOHAM -> SOHAM, CAMBRIDGESHIRE (100 / 1.3mi)",52.35,0.35,52.3335609040607,0.336970126039522
"SOLIHULL -> SOLIHULL, WARWICKSHIRE (100 / 5.6mi)",52.45,-1.66,52.4117646334875,-1.77628217396661
"SOMERSHAM -> SOMERSHAM, HUNTINGDONSHIRE (100 / 0.2mi)",52.38,0,52.3819419113031,-0.002995888730012
"SOMERSHAM -> SOMERSHAM, SUFFOLK (100 / 4.8mi)",52.16,1.01,52.0949418449552,1.05122918352644
